,ORIGIN_CITY,DEST_CITY,QUARTER,Carrier,Average_Delay_Time,Accidents,Average_Price,Food_Drink,Entertainment,Seat_comfort,Stuff_Service,Value_for_Money
9536,Denver,Seattle,4,Frontier Airlines ,10.48111332,11,94.59302273,2,1,2,2,2
9537,Denver,Sioux Falls,1,Frontier Airlines ,24.91666667,11,91.62669565,2,1,2,2,2
9538,Denver,Sioux Falls,2,Frontier Airlines ,13.8115942,11,63.20936578,2,1,2,2,2
9539,Denver,Sioux Falls,3,Frontier Airlines ,13.05,11,104.0796154,2,1,2,2,2
9540,Denver,Sioux Falls,4,Frontier Airlines ,17.74166667,11,90.6767867,2,1,2,2,2
9541,Denver,Spokane,1,Frontier Airlines ,85.66666667,11,133.5714286,2,1,2,2,2
9542,Denver,St. Louis,1,Frontier Airlines ,14.77224199,11,91.34860955,2,1,2,2,2
9543,Denver,St. Louis,2,Frontier Airlines ,21.00722022,11,73.23731156,2,1,2,2,2
9544,Denver,St. Louis,3,Frontier Airlines ,23.46263345,11,115.9476744,2,1,2,2,2
9545,Denver,St. Louis,4,Frontier Airlines ,17.7752809,11,79.45566893,2,1,2,2,2
9546,Denver,Tampa,1,Frontier Airlines ,10.48148148,11,138.5270665,2,1,2,2,2
9547,Denver,Tampa,2,Frontier Airlines ,10.50914634,11,108.0820767,2,1,2,2,2
9548,Denver,Tampa,3,Frontier Airlines ,17.05033557,11,163.1057407,2,1,2,2,2
9549,Denver,Tampa,4,Frontier Airlines ,14.51681957,11,132.0733786,2,1,2,2,2
9550,Denver,Washington,1,Frontier Airlines ,12.45685279,11,178.5128922,2,1,2,2,2
9551,Denver,Washington,2,Frontier Airlines ,15.36446279,11,144.5335388,2,1,2,2,2
9552,Denver,Washington,3,Frontier Airlines ,23.5050376,11,200.9590809,2,1,2,2,2
9553,Denver,Washington,4,Frontier Airlines ,13.50656013,11,130.9215564,2,1,2,2,2
9554,Denver,West Palm Beach/Palm Beach,1,Frontier Airlines ,4.694300518,11,125.9679963,2,1,2,2,2
9555,Denver,West Palm Beach/Palm Beach,2,Frontier Airlines ,6.625,11,98.44102564,2,1,2,2,2
9556,Denver,West Palm Beach/Palm Beach,4,Frontier Airlines ,19.46938776,11,147.9129555,2,1,2,2,2
9557,Des Moines,Denver,1,Frontier Airlines ,22.97435897,11,105.0311936,2,1,2,2,2
9558,Des Moines,Denver,2,Frontier Airlines ,16.59693878,11,92.09560353,2,1,2,2,2
9559,Des Moines,Denver,3,Frontier Airlines ,15.30046948,11,116.4416667,2,1,2,2,2
9560,Des Moines,Denver,4,Frontier Airlines ,13.74045802,11,104.3407821,2,1,2,2,2
9561,Des Moines,Las Vegas,4,Frontier Airlines ,0,11,156.4038462,2,1,2,2,2
9562,Des Moines,Orlando,1,Frontier Airlines ,6.974358974,11,104.7541667,2,1,2,2,2
9563,Des Moines,Orlando,2,Frontier Airlines ,0,11,62.63333333,2,1,2,2,2
9564,Des Moines,Orlando,4,Frontier Airlines ,11.47169811,11,117.4242424,2,1,2,2,2
9565,Des Moines,Phoenix,1,Frontier Airlines ,11.12820513,11,95.26587413,2,1,2,2,2
9566,Des Moines,Phoenix,2,Frontier Airlines ,14.66666667,11,97.11494949,2,1,2,2,2
9567,Des Moines,Phoenix,4,Frontier Airlines ,18.66666667,11,120.0542857,2,1,2,2,2
9568,Detroit,Denver,1,Frontier Airlines ,46.40540541,11,117.8702312,2,1,2,2,2
9569,Detroit,Denver,2,Frontier Airlines ,16.97863248,11,88.32524804,2,1,2,2,2
9570,Detroit,Denver,3,Frontier Airlines ,21.37323944,11,131.3766667,2,1,2,2,2
9571,Detroit,Denver,4,Frontier Airlines ,12.07751938,11,95.11027311,2,1,2,2,2
9572,Detroit,Fort Myers,1,Frontier Airlines ,8.384,11,103.7641509,2,1,2,2,2
9573,Detroit,Fort Myers,2,Frontier Airlines ,13.25,11,100.5606061,2,1,2,2,2
9574,Detroit,Fort Myers,4,Frontier Airlines ,18.86666667,11,153.1111111,2,1,2,2,2
9575,Detroit,Orlando,1,Frontier Airlines ,10.03225806,11,93.93591837,2,1,2,2,2
9576,Detroit,Orlando,2,Frontier Airlines ,17.41129032,11,87.69766038,2,1,2,2,2
9577,Detroit,Orlando,4,Frontier Airlines ,11.05909091,11,91.97620818,2,1,2,2,2
9578,Detroit,Phoenix,1,Frontier Airlines ,9.3,11,108.6690909,2,1,2,2,2
9579,Detroit,Phoenix,2,Frontier Airlines ,21.87313433,11,99.82302875,2,1,2,2,2
9580,Detroit,Phoenix,4,Frontier Airlines ,31.04878049,11,119.1378193,2,1,2,2,2
9581,Detroit,Trenton,1,Frontier Airlines ,40.1,11,103.9767442,2,1,2,2,2
9582,Detroit,Trenton,2,Frontier Airlines ,14.492891,11,57.90540541,2,1,2,2,2
9583,Detroit,Trenton,3,Frontier Airlines ,13.3040293,11,88.71875,2,1,2,2,2
9584,Detroit,Trenton,4,Frontier Airlines ,10.39010989,11,76.71298658,2,1,2,2,2
9585,Detroit,Washington,1,Frontier Airlines ,3.5,11,97.22222222,2,1,2,2,2
9586,Detroit,Washington,2,Frontier Airlines ,12.28947368,11,71.15853659,2,1,2,2,2
9587,Detroit,Washington,3,Frontier Airlines ,12.78846154,11,80.94,2,1,2,2,2
9588,Detroit,Washington,4,Frontier Airlines ,2.5,11,59.47619048,2,1,2,2,2
9589,Fargo,Denver,1,Frontier Airlines ,37.525,11,127.2046067,2,1,2,2,2
9590,Fargo,Denver,2,Frontier Airlines ,19.07142857,11,96,2,1,2,2,2
9591,Fort Lauderdale,Cincinnati,1,Frontier Airlines ,20.33766234,11,91.92036,2,1,2,2,2
9592,Fort Lauderdale,Cincinnati,2,Frontier Airlines ,24.85087719,11,89.51710692,2,1,2,2,2
9593,Fort Lauderdale,Cincinnati,3,Frontier Airlines ,16.23076923,11,96.36734694,2,1,2,2,2
9594,Fort Lauderdale,Cincinnati,4,Frontier Airlines ,8.22,11,78.04,2,1,2,2,2
9595,Fort Lauderdale,Cleveland,1,Frontier Airlines ,43.10227273,11,155.7721461,2,1,2,2,2
9596,Fort Lauderdale,Cleveland,2,Frontier Airlines ,17.45833333,11,133.2931818,2,1,2,2,2
9597,Fort Lauderdale,St. Louis,1,Frontier Airlines ,26.58333333,11,113.7303922,2,1,2,2,2
9598,Fort Lauderdale,St. Louis,2,Frontier Airlines ,5.5,11,88.78205128,2,1,2,2,2
9599,Fort Lauderdale,Trenton,1,Frontier Airlines ,23.25118483,11,109.5149812,2,1,2,2,2
9600,Fort Lauderdale,Trenton,2,Frontier Airlines ,16.70253165,11,91.41524194,2,1,2,2,2
9601,Fort Lauderdale,Trenton,3,Frontier Airlines ,29.99324324,11,119.7619048,2,1,2,2,2
9602,Fort Lauderdale,Trenton,4,Frontier Airlines ,9.099009901,11,100.57614,2,1,2,2,2
9603,Fort Lauderdale,Washington,1,Frontier Airlines ,42.22222222,11,116.7219018,2,1,2,2,2
9604,Fort Lauderdale,Washington,2,Frontier Airlines ,37.41176471,11,94.72942308,2,1,2,2,2
9605,Fort Myers,Chicago,1,Frontier Airlines ,23.5,11,135.0283902,2,1,2,2,2
9606,Fort Myers,Chicago,2,Frontier Airlines ,27.44444444,11,178.2721429,2,1,2,2,2
9607,Fort Myers,Chicago,4,Frontier Airlines ,17.96153846,11,115.897125,2,1,2,2,2
9608,Fort Myers,Cincinnati,1,Frontier Airlines ,7.651933702,11,99.98291304,2,1,2,2,2
9609,Fort Myers,Cincinnati,2,Frontier Airlines ,21.89940828,11,90.53778024,2,1,2,2,2
9610,Fort Myers,Cincinnati,3,Frontier Airlines ,19.13186813,11,107.2792208,2,1,2,2,2
9611,Fort Myers,Cincinnati,4,Frontier Airlines ,9.917322835,11,114.6326353,2,1,2,2,2
9612,Fort Myers,Cleveland,1,Frontier Airlines ,19.24829932,11,124.3901946,2,1,2,2,2
9613,Fort Myers,Cleveland,2,Frontier Airlines ,18.86241611,11,101.2684158,2,1,2,2,2
9614,Fort Myers,Cleveland,3,Frontier Airlines ,16.26755853,11,134.2605634,2,1,2,2,2
9615,Fort Myers,Cleveland,4,Frontier Airlines ,18.29104478,11,121.6700787,2,1,2,2,2
9616,Fort Myers,Columbus,1,Frontier Airlines ,41.3,11,88.44444444,2,1,2,2,2
9617,Fort Myers,Columbus,2,Frontier Airlines ,24.90909091,11,86.68292683,2,1,2,2,2
9618,Fort Myers,Denver,1,Frontier Airlines ,15.996337,11,148.0560239,2,1,2,2,2
9619,Fort Myers,Denver,2,Frontier Airlines ,12.58585859,11,132.8985632,2,1,2,2,2
9620,Fort Myers,Denver,3,Frontier Airlines ,4.534482759,11,182.7736842,2,1,2,2,2
9621,Fort Myers,Denver,4,Frontier Airlines ,10.8,11,158.8909434,2,1,2,2,2
9622,Fort Myers,Detroit,1,Frontier Airlines ,5.992063492,11,100.6012862,2,1,2,2,2
9623,Fort Myers,Detroit,2,Frontier Airlines ,8.666666667,11,123.5875,2,1,2,2,2
9624,Fort Myers,Detroit,4,Frontier Airlines ,17.12903226,11,122.3913043,2,1,2,2,2
9625,Fort Myers,Indianapolis,1,Frontier Airlines ,13.80740741,11,99.7551682,2,1,2,2,2
9626,Fort Myers,Indianapolis,2,Frontier Airlines ,5.956521739,11,103.5,2,1,2,2,2
9627,Fort Myers,Indianapolis,4,Frontier Airlines ,14.71428571,11,106.2647059,2,1,2,2,2
9628,Fort Myers,Milwaukee,1,Frontier Airlines ,12.27118644,11,129.508259,2,1,2,2,2
9629,Fort Myers,Milwaukee,2,Frontier Airlines ,12.23809524,11,148.4503743,2,1,2,2,2
9630,Fort Myers,Milwaukee,4,Frontier Airlines ,18.15151515,11,130.3658537,2,1,2,2,2
9631,Fort Myers,Omaha,4,Frontier Airlines ,1.588235294,11,162.8333333,2,1,2,2,2
9632,Fort Myers,Philadelphia,1,Frontier Airlines ,20.71590909,11,109.3473239,2,1,2,2,2
9633,Fort Myers,Philadelphia,4,Frontier Airlines ,14.76190476,11,108.9054945,2,1,2,2,2
9634,Fort Myers,St. Louis,1,Frontier Airlines ,20.74736842,11,118.8316667,2,1,2,2,2
9635,Fort Myers,St. Louis,2,Frontier Airlines ,19.84210526,11,76.70557769,2,1,2,2,2
9636,Fort Myers,St. Louis,4,Frontier Airlines ,13.8,11,130.8980569,2,1,2,2,2
9637,Fort Myers,Trenton,1,Frontier Airlines ,14.07971014,11,155.4560256,2,1,2,2,2
9638,Fort Myers,Trenton,2,Frontier Airlines ,4.593406593,11,160.1011236,2,1,2,2,2
9639,Fort Myers,Trenton,3,Frontier Airlines ,5.571428571,11,125.3133333,2,1,2,2,2
9640,Fort Myers,Trenton,4,Frontier Airlines ,7.842975207,11,103.0541872,2,1,2,2,2
9641,Fort Myers,Washington,1,Frontier Airlines ,35.70588235,11,115.3413793,2,1,2,2,2
9642,Fort Myers,Washington,2,Frontier Airlines ,6,11,106.5125,2,1,2,2,2
9643,Fresno,Denver,1,Frontier Airlines ,19.5,11,212.6666667,2,1,2,2,2
9644,Greensboro/High Point,Denver,1,Frontier Airlines ,16.85714286,11,149.2291667,2,1,2,2,2
9645,Greensboro/High Point,Denver,2,Frontier Airlines ,7.94,11,123.5191065,2,1,2,2,2
9646,Greensboro/High Point,Denver,3,Frontier Airlines ,13.93846154,11,163.3382353,2,1,2,2,2
9647,Greensboro/High Point,Denver,4,Frontier Airlines ,18.01098901,11,133.6880878,2,1,2,2,2
9648,Harrisburg,Denver,1,Frontier Airlines ,57.5,11,204.8888889,2,1,2,2,2
9649,Harrisburg,Orlando,1,Frontier Airlines ,17.24615385,11,152.9578462,2,1,2,2,2
9650,Harrisburg,Orlando,2,Frontier Airlines ,10.2,11,130.1950909,2,1,2,2,2
9651,Houston,Atlanta,2,Frontier Airlines ,28.390625,11,54.61068702,2,1,2,2,2
9652,Houston,Atlanta,4,Frontier Airlines ,15.71428571,11,50.95714286,2,1,2,2,2
9653,Houston,Cincinnati,2,Frontier Airlines ,23.61904762,11,72.25819742,2,1,2,2,2
9654,Houston,Cincinnati,4,Frontier Airlines ,2.473684211,11,63.77678571,2,1,2,2,2
9655,Houston,Cleveland,2,Frontier Airlines ,3.913043478,11,76.02797101,2,1,2,2,2
9656,Houston,Cleveland,4,Frontier Airlines ,93.5,11,228.75,2,1,2,2,2
9657,Houston,Denver,1,Frontier Airlines ,13.648,11,121.0168554,2,1,2,2,2
9658,Houston,Denver,2,Frontier Airlines ,18.18026565,11,78.28594269,2,1,2,2,2
9659,Houston,Denver,3,Frontier Airlines ,19.38691589,11,118.69335,2,1,2,2,2
9660,Houston,Denver,4,Frontier Airlines ,12.79431072,11,100.7406709,2,1,2,2,2
9661,Houston,Las Vegas,1,Frontier Airlines ,18.29078014,11,102.3090503,2,1,2,2,2
9662,Houston,Las Vegas,2,Frontier Airlines ,16.53846154,11,94.48223724,2,1,2,2,2
9663,Houston,Las Vegas,3,Frontier Airlines ,29.13768116,11,193.4166667,2,1,2,2,2
9664,Houston,Las Vegas,4,Frontier Airlines ,17.5,11,85.91239407,2,1,2,2,2
9665,Houston,Orlando,1,Frontier Airlines ,12.06097561,11,83.74375,2,1,2,2,2
9666,Houston,Orlando,4,Frontier Airlines ,20.76923077,11,103.5526316,2,1,2,2,2
9667,Houston,Philadelphia,1,Frontier Airlines ,16.06666667,11,111.4834848,2,1,2,2,2
9668,Houston,Philadelphia,2,Frontier Airlines ,22.42477876,11,93.18344239,2,1,2,2,2
9669,Houston,Philadelphia,3,Frontier Airlines ,20.22222222,11,117.9597701,2,1,2,2,2
9670,Houston,Philadelphia,4,Frontier Airlines ,21.95604396,11,98.528125,2,1,2,2,2
9671,Houston,Phoenix,1,Frontier Airlines ,19.42857143,11,133.9436216,2,1,2,2,2
9672,Houston,Phoenix,2,Frontier Airlines ,32.88764045,11,97.06657718,2,1,2,2,2
9673,Houston,Phoenix,3,Frontier Airlines ,26.57142857,11,102.0129412,2,1,2,2,2
9674,Houston,Phoenix,4,Frontier Airlines ,12.8125,11,79.67166667,2,1,2,2,2
9675,Houston,San Francisco,1,Frontier Airlines ,17.05357143,11,168.145293,2,1,2,2,2
9676,Houston,San Francisco,2,Frontier Airlines ,21.372,11,105.1682428,2,1,2,2,2
9677,Houston,San Francisco,3,Frontier Airlines ,20.67171717,11,157.8414286,2,1,2,2,2
9678,Houston,San Francisco,4,Frontier Airlines ,4.05785124,11,133.054028,2,1,2,2,2
9679,Idaho Falls,Denver,1,Frontier Airlines ,4.5,11,81.375,2,1,2,2,2
9680,Indianapolis,Atlanta,1,Frontier Airlines ,0.227272727,11,75.203125,2,1,2,2,2
9681,Indianapolis,Atlanta,2,Frontier Airlines ,7.681034483,11,58.57857143,2,1,2,2,2
9682,Indianapolis,Atlanta,3,Frontier Airlines ,12.27433628,11,64.77906977,2,1,2,2,2
9683,Indianapolis,Atlanta,4,Frontier Airlines ,3.75,11,55.94285714,2,1,2,2,2
9684,Indianapolis,Denver,1,Frontier Airlines ,10.37037037,11,102.6411111,2,1,2,2,2
9685,Indianapolis,Denver,2,Frontier Airlines ,14.97979798,11,88.18440307,2,1,2,2,2
9686,Indianapolis,Denver,3,Frontier Airlines ,13.35572139,11,151.1680203,2,1,2,2,2
9687,Indianapolis,Denver,4,Frontier Airlines ,6.704022989,11,106.5487977,2,1,2,2,2
9688,Indianapolis,Fort Myers,1,Frontier Airlines ,8.237037037,11,98.73466258,2,1,2,2,2
9689,Indianapolis,Fort Myers,2,Frontier Airlines ,1.47826087,11,90.67095238,2,1,2,2,2
9690,Indianapolis,Fort Myers,4,Frontier Airlines ,12.68571429,11,115.3220339,2,1,2,2,2
9691,Indianapolis,Las Vegas,3,Frontier Airlines ,16.03030303,11,181,2,1,2,2,2
9692,Indianapolis,Las Vegas,4,Frontier Airlines ,10.525,11,174.5927679,2,1,2,2,2
9693,Indianapolis,Orlando,1,Frontier Airlines ,18.4351145,11,84.1118617,2,1,2,2,2
9694,Indianapolis,Orlando,2,Frontier Airlines ,16.58208955,11,81.88672414,2,1,2,2,2
9695,Indianapolis,Orlando,4,Frontier Airlines ,8.738461538,11,99.44684385,2,1,2,2,2
9696,Indianapolis,Philadelphia,4,Frontier Airlines ,2.666666667,11,43.3125,2,1,2,2,2
9697,Indianapolis,Trenton,1,Frontier Airlines ,17.5,11,86.5,2,1,2,2,2
9698,Kansas City,Atlanta,2,Frontier Airlines ,10.35294118,11,52.13486842,2,1,2,2,2
9699,Kansas City,Atlanta,4,Frontier Airlines ,19.17647059,11,50.93589744,2,1,2,2,2
9700,Kansas City,Denver,1,Frontier Airlines ,17.97142857,11,91.69205414,2,1,2,2,2
9701,Kansas City,Denver,2,Frontier Airlines ,13.21532847,11,70.49276113,2,1,2,2,2
9702,Kansas City,Denver,3,Frontier Airlines ,12.06761566,11,77.16666667,2,1,2,2,2
9703,Kansas City,Denver,4,Frontier Airlines ,11.29850746,11,80.63319149,2,1,2,2,2
9704,Kansas City,Orlando,1,Frontier Airlines ,13.69343066,11,97.59769912,2,1,2,2,2
9705,Kansas City,Orlando,2,Frontier Airlines ,11.20338983,11,46.70101563,2,1,2,2,2
9706,Kansas City,Orlando,4,Frontier Airlines ,0.727272727,11,91.34340206,2,1,2,2,2
9707,Kansas City,Philadelphia,2,Frontier Airlines ,20.70731707,11,74.86111111,2,1,2,2,2
9708,Kansas City,Philadelphia,4,Frontier Airlines ,0,11,72.68604651,2,1,2,2,2
9709,Knoxville,Denver,1,Frontier Airlines ,38.4,11,164.6111111,2,1,2,2,2
9710,Knoxville,Denver,2,Frontier Airlines ,16.07407407,11,119.3633133,2,1,2,2,2
9711,Knoxville,Denver,3,Frontier Airlines ,18.53793103,11,163.1921795,2,1,2,2,2
9712,Knoxville,Denver,4,Frontier Airlines ,16.73913043,11,133.6278086,2,1,2,2,2
9713,Las Vegas,Atlanta,1,Frontier Airlines ,11.96629213,11,119.2817473,2,1,2,2,2
9714,Las Vegas,Atlanta,2,Frontier Airlines ,13.87190083,11,126.8521023,2,1,2,2,2
9715,Las Vegas,Atlanta,3,Frontier Airlines ,19.10135135,11,142.2547561,2,1,2,2,2
9716,Las Vegas,Atlanta,4,Frontier Airlines ,16.67567568,11,97.42766962,2,1,2,2,2
9717,Las Vegas,Austin,1,Frontier Airlines ,12,11,99.15202429,2,1,2,2,2
9718,Las Vegas,Austin,2,Frontier Airlines ,14.04910714,11,98.02069748,2,1,2,2,2
9719,Las Vegas,Austin,3,Frontier Airlines ,14.58898305,11,128.3690323,2,1,2,2,2
9720,Las Vegas,Austin,4,Frontier Airlines ,14.4627451,11,83.16468661,2,1,2,2,2
9721,Las Vegas,Bismarck/Mandan,2,Frontier Airlines ,5.666666667,11,118.4079042,2,1,2,2,2
9722,Las Vegas,Bismarck/Mandan,3,Frontier Airlines ,3.285714286,11,207.9,2,1,2,2,2
9723,Las Vegas,Bismarck/Mandan,4,Frontier Airlines ,21.6875,11,146.1507937,2,1,2,2,2
9724,Las Vegas,Cedar Rapids/Iowa City,3,Frontier Airlines ,5.7,11,246.25,2,1,2,2,2
9725,Las Vegas,Cedar Rapids/Iowa City,4,Frontier Airlines ,0,11,158.5,2,1,2,2,2
9726,Las Vegas,Chicago,1,Frontier Airlines ,14.46778711,11,114.781545,2,1,2,2,2
9727,Las Vegas,Chicago,2,Frontier Airlines ,13.50625,11,107.7339742,2,1,2,2,2
9728,Las Vegas,Chicago,3,Frontier Airlines ,12.40634921,11,150.0096667,2,1,2,2,2
9729,Las Vegas,Chicago,4,Frontier Airlines ,11.61157025,11,95.81966942,2,1,2,2,2
9730,Las Vegas,Cincinnati,1,Frontier Airlines ,21.41125541,11,138.895214,2,1,2,2,2
9731,Las Vegas,Cincinnati,2,Frontier Airlines ,26.95180723,11,116.3076928,2,1,2,2,2
9732,Las Vegas,Cincinnati,3,Frontier Airlines ,22.0724234,11,159.8509942,2,1,2,2,2
9733,Las Vegas,Cincinnati,4,Frontier Airlines ,13.1010101,11,122.6498565,2,1,2,2,2
9734,Las Vegas,Cleveland,1,Frontier Airlines ,19.32592593,11,133.9937155,2,1,2,2,2
9735,Las Vegas,Cleveland,2,Frontier Airlines ,12.27083333,11,105.7881071,2,1,2,2,2
9736,Las Vegas,Cleveland,3,Frontier Airlines ,13.55172414,11,132.5020576,2,1,2,2,2
9737,Las Vegas,Cleveland,4,Frontier Airlines ,12.20701754,11,124.9787675,2,1,2,2,2
9738,Las Vegas,Colorado Springs,1,Frontier Airlines ,2.777777778,11,64.96810345,2,1,2,2,2
9739,Las Vegas,Colorado Springs,2,Frontier Airlines ,14.36538462,11,75.52736641,2,1,2,2,2
9740,Las Vegas,Colorado Springs,4,Frontier Airlines ,17.39344262,11,71.416,2,1,2,2,2
9741,Las Vegas,Columbus,1,Frontier Airlines ,20.33333333,11,103.7198765,2,1,2,2,2
9742,Las Vegas,Columbus,2,Frontier Airlines ,11.08333333,11,112.935858,2,1,2,2,2
9743,Las Vegas,Columbus,4,Frontier Airlines ,27.15151515,11,111.2038889,2,1,2,2,2
9744,Las Vegas,Denver,1,Frontier Airlines ,15.07656827,11,109.716871,2,1,2,2,2
9745,Las Vegas,Denver,2,Frontier Airlines ,16.79963899,11,81.16605439,2,1,2,2,2
9746,Las Vegas,Denver,3,Frontier Airlines ,14.6528777,11,116.8431128,2,1,2,2,2
9747,Las Vegas,Denver,4,Frontier Airlines ,13.60488246,11,89.00548409,2,1,2,2,2
9748,Las Vegas,Des Moines,4,Frontier Airlines ,0,11,155.8548387,2,1,2,2,2
9749,Las Vegas,Houston,1,Frontier Airlines ,13.4964539,11,108.1919293,2,1,2,2,2
9750,Las Vegas,Houston,2,Frontier Airlines ,7.830985915,11,88.80796073,2,1,2,2,2
9751,Las Vegas,Houston,3,Frontier Airlines ,27.74264706,11,190.375,2,1,2,2,2
9752,Las Vegas,Houston,4,Frontier Airlines ,15.86549708,11,90.29654018,2,1,2,2,2
9753,Las Vegas,Indianapolis,3,Frontier Airlines ,3.757575758,11,202.06625,2,1,2,2,2
9754,Las Vegas,Indianapolis,4,Frontier Airlines ,4.15,11,154.9401709,2,1,2,2,2
9755,Las Vegas,Madison,3,Frontier Airlines ,11.85,11,218,2,1,2,2,2
9756,Las Vegas,Madison,4,Frontier Airlines ,6.275,11,144.9117647,2,1,2,2,2
9757,Las Vegas,Memphis,3,Frontier Airlines ,0.857142857,11,229.8947368,2,1,2,2,2
9758,Las Vegas,Memphis,4,Frontier Airlines ,15.11538462,11,144.9052174,2,1,2,2,2
9759,Las Vegas,Miami,1,Frontier Airlines ,15.31666667,11,115.7272779,2,1,2,2,2
9760,Las Vegas,Miami,2,Frontier Airlines ,11.45794393,11,127.8506985,2,1,2,2,2
9761,Las Vegas,Miami,3,Frontier Airlines ,22.46923077,11,189,2,1,2,2,2
9762,Las Vegas,Miami,4,Frontier Airlines ,15.95564516,11,122.065045,2,1,2,2,2
9763,Las Vegas,Milwaukee,1,Frontier Airlines ,12.04469274,11,133.2257492,2,1,2,2,2
9764,Las Vegas,Milwaukee,2,Frontier Airlines ,13.77966102,11,107.731435,2,1,2,2,2
9765,Las Vegas,Milwaukee,4,Frontier Airlines ,11.81451613,11,109.079069,2,1,2,2,2
9766,Las Vegas,Nashville,1,Frontier Airlines ,10.36986301,11,116.2295122,2,1,2,2,2
9767,Las Vegas,Nashville,3,Frontier Airlines ,4.304347826,11,251.25,2,1,2,2,2
9768,Las Vegas,Nashville,4,Frontier Airlines ,15.27407407,11,122.6164115,2,1,2,2,2
9769,Las Vegas,Orlando,1,Frontier Airlines ,8.394833948,11,145.2230015,2,1,2,2,2
9770,Las Vegas,Orlando,2,Frontier Airlines ,11.2238806,11,145.3659784,2,1,2,2,2
9771,Las Vegas,Orlando,3,Frontier Airlines ,14.20512821,11,182.1958025,2,1,2,2,2
9772,Las Vegas,Orlando,4,Frontier Airlines ,15.67164179,11,142.9961345,2,1,2,2,2
9773,Las Vegas,Pittsburgh,1,Frontier Airlines ,20.58888889,11,115.4259314,2,1,2,2,2
9774,Las Vegas,Pittsburgh,2,Frontier Airlines ,8.443396226,11,103.9788971,2,1,2,2,2
9775,Las Vegas,Pittsburgh,4,Frontier Airlines ,17.04301075,11,107.5878824,2,1,2,2,2
9776,Las Vegas,Raleigh/Durham,3,Frontier Airlines ,19.04166667,11,215,2,1,2,2,2
9777,Las Vegas,Raleigh/Durham,4,Frontier Airlines ,16.98913043,11,194.3658537,2,1,2,2,2
9778,Las Vegas,Salt Lake City,1,Frontier Airlines ,8,11,40.14705882,2,1,2,2,2
9779,Las Vegas,Salt Lake City,4,Frontier Airlines ,15.12605042,11,52.73611111,2,1,2,2,2
9780,Las Vegas,San Antonio,1,Frontier Airlines ,6.378378378,11,93.298,2,1,2,2,2
9781,Las Vegas,San Antonio,2,Frontier Airlines ,7.583333333,11,107.4967778,2,1,2,2,2
9782,Las Vegas,San Antonio,4,Frontier Airlines ,12.76923077,11,91.53880734,2,1,2,2,2
9783,Las Vegas,San Francisco,1,Frontier Airlines ,43.27659574,11,82.15687861,2,1,2,2,2
9784,Las Vegas,San Francisco,4,Frontier Airlines ,31.016,11,57.44219653,2,1,2,2,2
9785,Las Vegas,Sioux Falls,2,Frontier Airlines ,5.363636364,11,89.52884817,2,1,2,2,2
9786,Las Vegas,Sioux Falls,3,Frontier Airlines ,21.24528302,11,182.625,2,1,2,2,2
9787,Las Vegas,Sioux Falls,4,Frontier Airlines ,12.09756098,11,147.7267442,2,1,2,2,2
9788,Las Vegas,St. Louis,1,Frontier Airlines ,18.50917431,11,112.6100239,2,1,2,2,2
9789,Las Vegas,St. Louis,2,Frontier Airlines ,21.35177866,11,99.54235636,2,1,2,2,2
9790,Las Vegas,St. Louis,3,Frontier Airlines ,20.24615385,11,155.4338333,2,1,2,2,2
9791,Las Vegas,St. Louis,4,Frontier Airlines ,18.53231939,11,99.76916084,2,1,2,2,2
9792,Las Vegas,Tampa,1,Frontier Airlines ,13.76666667,11,133.0183742,2,1,2,2,2
9793,Las Vegas,Tampa,2,Frontier Airlines ,18.86813187,11,127.6146039,2,1,2,2,2
9794,Las Vegas,Tampa,3,Frontier Airlines ,13.97368421,11,289.5,2,1,2,2,2
9795,Las Vegas,Tampa,4,Frontier Airlines ,22.30113636,11,125.6801606,2,1,2,2,2
9796,Las Vegas,Washington,1,Frontier Airlines ,38.24691358,11,152.4968545,2,1,2,2,2
9797,Las Vegas,Washington,2,Frontier Airlines ,19.11764706,11,143.1350725,2,1,2,2,2
9798,Las Vegas,Washington,3,Frontier Airlines ,17.35757576,11,140.8701695,2,1,2,2,2
9799,Las Vegas,Washington,4,Frontier Airlines ,14,11,125.9753261,2,1,2,2,2
9800,Los Angeles,Atlanta,1,Frontier Airlines ,16.30232558,11,125.6074561,2,1,2,2,2
9801,Los Angeles,Atlanta,2,Frontier Airlines ,16.76190476,11,122.4787679,2,1,2,2,2
9802,Los Angeles,Atlanta,3,Frontier Airlines ,12.02298851,11,151.5714444,2,1,2,2,2
9803,Los Angeles,Atlanta,4,Frontier Airlines ,11.38461538,11,124.2614455,2,1,2,2,2
9804,Los Angeles,Chicago,1,Frontier Airlines ,7.82122905,11,92.64057692,2,1,2,2,2
9805,Los Angeles,Chicago,2,Frontier Airlines ,12.31415929,11,107.9441058,2,1,2,2,2
9806,Los Angeles,Chicago,3,Frontier Airlines ,17.6969697,11,144.3311236,2,1,2,2,2
9807,Los Angeles,Chicago,4,Frontier Airlines ,17.64948454,11,108.4414833,2,1,2,2,2
9808,Los Angeles,Cincinnati,1,Frontier Airlines ,20.68627451,11,114.5534021,2,1,2,2,2
9809,Los Angeles,Cincinnati,2,Frontier Airlines ,22.74603175,11,134.0316027,2,1,2,2,2
9810,Los Angeles,Cincinnati,3,Frontier Airlines ,18.54074074,11,202.6980556,2,1,2,2,2
